keyword,created_at,author_handle,text,like_count,repost_count,post_uri
kpop photocard,2024-11-20T13:46:29.090Z,lumenizampel.bsky.social,"#skyelock silly photocard 🫶
#ValorantArt #lumenizampel_art",21,10,at://did:plc:2t5lz6qrguhut6lfgdzyh5cb/app.bsky.feed.post/3lbf3k6wdz226
kpop photocard,2024-11-20T02:23:00.974Z,bibiacollector.bsky.social,"୨୧Caderno personalizados୨୧
45 com frete incluso
Produção do caderno de 1 a 2 dias
Envio em 1 semana 
Encomendas abertas!
🏷photocard vendo compro bts taehyung kpop personalizado",1,0,at://did:plc:575rco44sbdpp2ll2ebhpa53/app.bsky.feed.post/3lbdvdz6mz22f
kpop photocard,2024-11-19T20:26:23.073Z,likeicedcoffee.bsky.social,Is there a kpop photocard trading community on here yet? 👀,1,0,at://did:plc:mw4rqyry7bwcpp5hbnofvmwr/app.bsky.feed.post/3lbdbg6u3bk26
kpop photocard,2024-11-19T13:56:42.838Z,itsmetinaaaa.bsky.social,Any photocard collectors on bluesky yet? 👀 it’s very clear who I bias lmao #kpop,1,0,at://did:plc:k4kxtrfsas2um5ikg6gb43rq/app.bsky.feed.post/3lbclnke3qk2i
kpop photocard,2024-11-19T05:43:37.920Z,venibaek.bsky.social,Thinking about the time at a party when someone asked who was on the back of my phone (zhang hao photocard😭) and I told them it was a kpop idol and they were like “wow you really are a bottom”☠️,1,0,at://did:plc:3v7bdqv3iikshhmw6p3tt7ba/app.bsky.feed.post/3lbbq3wlyrs2a
kpop photocard,2024-11-19T01:40:33.228Z,racheloddment.bsky.social,"If you've never gotten mail from me before, I go a little bit uhhhhhh. well, this is one part of the form and there's a spot for custom requests, so",1,0,at://did:plc:w2bq7gk23gqbtwz4tinyhov4/app.bsky.feed.post/3lbbcjaqh742n
kpop photocard,2024-11-18T19:19:43.754Z,weristaggu.bsky.social,i saw one of him in a decorated kpop photocard toploader and i fucking SCREAMED,1,0,at://did:plc:j7tgvivkmaabl4us5e37fppo/app.bsky.feed.post/3lbanabjsas2v
kpop photocard,2024-11-18T03:04:25.146Z,economizaplay.bsky.social,"✅ Coreano 3 Polegadas Mini Álbum De Fotos Lovely Bear Photocard Holder Card Armazenamento KPOP Collection Book 

🔥 Desconto: 66% 
😍 Por R$ 9,02 

🔗 Link: https://economizaplay.com.br/descontos/categoria/100743/- 

",0,0,at://did:plc:gqndyzpbi3r3tyi3xyudtoff/app.bsky.feed.post/3lb6wqcydsd2n
kpop photocard,2024-11-17T21:39:27.476Z,amayugas.bsky.social,"Celebrated Jooheon, Kihyun, and Minhyuk's birthday yesterday with monstaxbayarea 🥹💖",16,0,at://did:plc:spcdsseicsruben24m3ji4oy/app.bsky.feed.post/3lb6ekzc64k2a
kpop photocard,2024-11-17T19:53:55.965Z,witchtickles.bsky.social,"scored some excellent albums at the Walmart in Mississippi!

#kpop #kpopalbums #seventeen #jaehyun #aespa",4,0,at://did:plc:lx4pszwqivprbl6hrjjypjem/app.bsky.feed.post/3lb66o7dhd22n
kpop photocard,2024-11-17T17:40:22.445Z,fleshverse.bsky.social,for ppl who don't know what i'm talking about triples basically sells really cheap albums that are just the photocard with a qr code for the digital music on the back—in regular kpop a lot of people buy 10s of full book-sized albums just for the pocas which is crazy!!!!,0,0,at://did:plc:t6kndnf5wtz7og6ggdibp5ih/app.bsky.feed.post/3lb5x7q43gs2y
kpop photocard,2024-11-17T14:41:03.051Z,hils.bsky.social,At some point I’m going to take this down and reorganise everything to better utilise the space. Probably take the pickets down to make more room for keyrings and photocards,9,0,at://did:plc:f63gs7wjckl365oqp5w4kvjq/app.bsky.feed.post/3lb5n6wffis22
kpop photocard,2024-11-16T20:45:16.083Z,yocyi.net,"i keep a dahyun photocard in my phone case, but i stay prepared in case a kpop person is weird to me about it. you start asking me trivia and shit, i will hit you with something like, ""i dunno man i just listen to music for the music""",3,0,at://did:plc:yqdhvbtdruyvbik74tm5ndis/app.bsky.feed.post/3lb3r3hoqp22b
kpop photocard,2024-11-16T17:47:03.409Z,youngsungjin.bsky.social,"I made a K-pop photocard holder. 
#kpop #svt #crochet",1,0,at://did:plc:w7iccckfalm4qi5eqic5b6th/app.bsky.feed.post/3lb3h4mrkhs27
kpop photocard,2024-11-16T11:35:55.075Z,outcasthallow.bsky.social,If any of my kpop moots can guess what photocard is in my phone case (guessing who is easy but if you find the exact one that would be cool) I will bow down to thee 🤭,2,0,at://did:plc:3obkvig4e22cmv24csjv7qlz/app.bsky.feed.post/3lb2sf3ksu22k
kpop photocard,2024-11-16T21:16:52.045Z,hwasutopia.bsky.social,"Hiii I’m Rin :) I’m brand new to this app, and looking for mutuals! Some of my interests include; 

• kpop 
• ateez (ult) 
• girl groups 
• aespa 
• billlie 
• kiss of life 
(and more I don’t have room to list) ^
• books 
• video games 
• kdramas 
• photocard collecting

#promosky #kpop",4,0,at://did:plc:u7t4avguwogthusvvwiajmcm/app.bsky.feed.post/3layydxdzlu2r
kpop photocard,2024-11-15T13:34:30.027Z,piprafasciicauda.bsky.social,"Comprei Golden Hour part.2!!! Meu primeiro álbum de kpop, espero que dê tudo certo. Sei que vai demorar a chegar, mas comprar photocard me treinou um pouco.",3,0,at://did:plc:gwptt4y3upxhu4f7eldsmcfy/app.bsky.feed.post/3layik6xbes2n
kpop photocard,2024-11-15T11:19:52.541Z,taennielink.bsky.social,"hi this is taennielink from twitter i like kpop, zelda, books and a bunch of other nerdy stuff xxx",2,0,at://did:plc:mmpheq2a45oeqjcigkju34eq/app.bsky.feed.post/3layazh5f6m2s
kpop photocard,2024-11-15T01:25:14.141Z,paulatechnic.bsky.social,I swapped purses post-weekend trip and still makes me chuckle how much cleaning out my purse always looks like a post-boss fight loot drop,1,0,at://did:plc:eeirstlggw32kjlw5hkknvlr/app.bsky.feed.post/3lax7s2mcgk2e
kpop photocard,2024-11-14T23:33:36.657Z,cecis130117.bsky.social,Pov: eu quando entrei nesse mundinho do kpop vendo o povo pagar mais de 500 reais em apenas 1 photocard 😶‍🌫️,0,0,at://did:plc:psbenk4rxsm5h2po7numjtj6/app.bsky.feed.post/3lawzki5nz22t
kpop photocard,2024-11-14T21:24:31.610Z,cgvv8452.bsky.social,"아이브 포카 양도 Ive Poca sell 
아이브 미니 위드뮤 위드뮤직 
I'VE MINE WITH Music 
안유진 가을 레이 장원영 리즈 이서 일레븐 마인 아이엠 애플뮤직 kms 2차 사웨 위드뮤 메이크스타  kms 팬미팅 팬싸  ive yujin gauel rei wonyoung liz leeseo photocard poca pobs pc sell wts kpop
#아이브",2,0,at://did:plc:r6iu2n4dlbqyu557uo6qhmb4/app.bsky.feed.post/3lawrzsdoqc2h
kpop photocard,2024-11-14T20:09:57.354Z,handle.invalid,ela sabe q a namorada é fa de kpop maluca e ainda com um “photocard” da NAMORADA DELA pelos cantos so quem é desse mundo saberia a importância disso vei,0,0,at://did:plc:rq2vhzlf35oahsi7hr4draiv/app.bsky.feed.post/3lawo6gjmac2w
kpop photocard,2024-11-14T16:05:33.628Z,mywinona.bsky.social,can I get your holiday card in the form of a photocard so I can put it in a decorated sleeve like a kpop idol,0,0,at://did:plc:5tidda7ddacr3bbpvpwk3q7x/app.bsky.feed.post/3lawajgtdkc2b
kpop photocard,2024-11-14T02:26:25.388Z,heejinsoulyves.bsky.social,"Ahyeon, Drip album photocard scan by verahsu1010 #Ahyeon #Babymonster #kpop",3,1,at://did:plc:d4epg3trz5gw4ozs2lcasiyh/app.bsky.feed.post/3lausqn2y4225
kpop photocard,2024-11-14T02:23:37.085Z,heejinsoulyves.bsky.social,"Pharita, Drip album photocard scans by verahsu1010 #Pharita #Babymonster #kpop",3,1,at://did:plc:d4epg3trz5gw4ozs2lcasiyh/app.bsky.feed.post/3lausllyjps25
kpop photocard,2024-11-14T01:46:43.176Z,tansanpetbottle.bsky.social,"Dad saw my kpop photocard binder earlier and he just laughed and I was like ""I know it's a lot of money"" and he just ""that's okay, if you enjoy it, why would I say anything"" (or that was the sentiment of it)",1,0,at://did:plc:acc5vnitoqvr3c7uu7bjijjv/app.bsky.feed.post/3lauqjo362k2v
kpop photocard,2024-11-14T00:54:04.206Z,gaystupidcat.bsky.social,"✩‧₊˚౨ৎ˚ kelly, 28, she/her. ˚౨ৎ˚₊‧✩

♡ kpop faves: stray kids, aespa, twice, kiss of life, g-idle, le sserafim, red velvet, ive, itzy, nmixx, nct 127, blackpink, & more!

♡ other interests: horror movies and games, j-fashion, sanrio, fighting games, & photocard collecting.

#promosky",190,2,at://did:plc:bf5qetzaa7dpcjuyerwdipw6/app.bsky.feed.post/3launlhmq7c2r
kpop photocard,2024-11-14T00:14:19.994Z,korrasami.bsky.social,as pessoas na minha sala preocupadas se elas vão ser pedidas em casamento e eu aqui comprando Photocard de kpop,10,0,at://did:plc:im3qmovaztx7iefwotdreg4s/app.bsky.feed.post/3laulegpidk26
kpop photocard,2024-11-13T20:52:17.982Z,heejinsoulyves.bsky.social,"Ahyeon, Drip album photocard scans by verahsu1010 #Ahyeon #Babymonster #kpop",2,0,at://did:plc:d4epg3trz5gw4ozs2lcasiyh/app.bsky.feed.post/3laua35t2q227
kpop photocard,2024-11-13T17:58:18.288Z,economizaplay.bsky.social,"✅ Coreano 3 Polegadas Mini Álbum De Fotos Lovely Bear Photocard Holder Card Armazenamento KPOP Collection Book 

🔥 Desconto: 66% 
😍 Por R$ 9,02 

🔗 Link: https://economizaplay.com.br/descontos/categoria/100743/- 

",0,0,at://did:plc:gqndyzpbi3r3tyi3xyudtoff/app.bsky.feed.post/3latwe3nivq2n
kpop photocard,2024-11-12T18:08:46.222Z,economizaplay.bsky.social,"✅ 5 Unidades - Sleeve Holográfico para Photocard, Idol, Kpop, Pokémon, Magic, Holografico - SEM PVC 

😍 Por R$ 9,99 

🔗 Link: https://economizaplay.com.br/descontos/categoria/101399/outros 

",0,0,at://did:plc:gqndyzpbi3r3tyi3xyudtoff/app.bsky.feed.post/3larghuwdbs2l
kpop photocard,2024-11-12T13:27:57.316Z,reneebee.bsky.social,"SIMMMM bokuto acaba virando kpopper mas ele n tem vergonha e usa photocard na capinha do celular, quando eles conhecem a yachi os 3 ficam conversando sobre kpop, ela apresentou o loona pra eles",0,0,at://did:plc:42hhh3xfryyoyqjo3ahccsas/app.bsky.feed.post/3laqwrqhkhk2p
kpop photocard,2024-11-11T14:51:48.289Z,aryluz.bsky.social,or a kpop photocard collection,1,0,at://did:plc:yy62sljne2gcqjhrgcuykk2a/app.bsky.feed.post/3laokyrj3cs2k
kpop photocard,2024-11-11T01:14:26.887Z,pyrares.bsky.social,you spedrun this kpop stan stuff. it took me years to even start carrying a photocard with me 😀,1,0,at://did:plc:mnwkfukkw4x2m6iybo3vibd6/app.bsky.feed.post/3lan5dal5o22v
kpop photocard,2024-11-11T00:59:47.791Z,gaystupidcat.bsky.social,"here is my #promosky i guess! 🧸

— 🤍 kpop (twice, skz, aespa, etc.)
— 🤍 j-fashion
— 🤍 horror movies and games
— 🤍 photocard collecting
— 🤍 fighting games
— 🤍 sanrio
— 🤍 anime (hxh, fma:b, jjba, etc.)
— 🤍 cats cats cats

i also talk a lot about nurse life!",20,4,at://did:plc:bf5qetzaa7dpcjuyerwdipw6/app.bsky.feed.post/3lan4ixwje22f
kpop photocard,2024-11-10T20:16:51.389Z,musroom-king.bsky.social,"Went to a photocard trading meetup on friday night and got all these lovely little guys (and girl). It’s hard to chat people up at meetups and trade but i did it, which is a big deal for me

#kpop #monstax #boynextdoor #tomorrowxtogether #p1harmony #ateez #seventeen #straykids #nayeon",0,0,at://did:plc:spfctz2cc3yzw3euk4dd4z5h/app.bsky.feed.post/3lammp2fip72z
kpop photocard,2024-11-10T20:02:32.685Z,achashoppe.bsky.social,Box photocard kpop ✨️ Será que tem o Box do seu/sua fav aqui? 🤩💖 - a thread,4,1,at://did:plc:hupxfjyocbqj3qljby2kl5s5/app.bsky.feed.post/3lamlveym3k2h
kpop photocard,2024-11-10T17:11:27.091Z,shannahbanana.bsky.social,"I think I am going to go to the kpop store today.  Maybe by some photocard sleeves and a holder to attach to my purse or something.

And albums if they have anything I am looking for.",1,0,at://did:plc:wildxkm7hzegrn4qbczg7vp4/app.bsky.feed.post/3lamcdk7g6226
kpop photocard,2024-11-08T19:43:16.384Z,evies2.bsky.social,"vou fazer que nem fã de kpop com photocard, comprar e fazer a entrega pra todos que moram longe",1,0,at://did:plc:akhamgskslmnmtaxysoeuyck/app.bsky.feed.post/3lahjv6uwll25
kpop photocard,2024-11-08T00:05:05.188Z,vicklita.swifties.social,Jurei que não ia colecionar photocard e cá estou eu novamente pagando um mimado de photocards em ceg pq me empolguei pra fazer minhas duplinhas 😔 meu 13o esse ano inteiro pro kpop meu deus,0,0,at://did:plc:r35pwuv2gy6uws6hgcq23ocg/app.bsky.feed.post/3lafi2gvfru2g
kpop photocard,2024-11-07T03:07:25.796Z,nasreensakumoto.bsky.social,"Thanks for coming! 🌟🪐

We finished the Rapunzel Quest and started Gaston! We also opened The Grove! 

But the game crashed...but it was still fun!

We raided @novaeos.bsky.social who was updating her AMAZING KPop photocard collection!

#VTuber #PNGTuber #ENVTuber #streamer",2,0,at://did:plc:2p4v2rhp3n77geg2e3h3ho3e/app.bsky.feed.post/3ladbrkzha72w
kpop photocard,2024-11-05T10:23:09.084Z,dagangkorea.bsky.social,"Dasell! Bubblewrap siap pakai utk packing Photocard PC Trading Card TC kpop

🏷️Rp599/pcs

Diskon sy0pi video ☑️
Ready🍊freeongkir XTRA ☑️²⁴",0,1,at://did:plc:dalnvwg5lej7rfo6reaaetmj/app.bsky.feed.post/3la6z6udk4g23
kpop photocard,2024-11-04T21:21:51.795Z,moxel.bsky.social,I'll put him into one of these kpop stanies deco photocard holders. A dark path has opened up!,1,0,at://did:plc:emoyntprtbfvv5inr3ufzcor/app.bsky.feed.post/3la5njsqnlt2y
kpop photocard,2024-11-04T19:25:03.284Z,studioren.bsky.social,"NCT KPOP PHOTOCARD HOLDER !! 

studioren.myshopify.com 

#kpop #kpopsmallbusiness #nct",0,0,at://did:plc:x5kmwisyrh6o44j5f6nlp3uz/app.bsky.feed.post/3la5gywfivs2q
kpop photocard,2024-11-03T16:12:22.982Z,mornings.bsky.social,going to the kpop photocard thing today and i forgot my (tachioda) photocards. well i brought my sticker book at least,3,0,at://did:plc:2kuapp4ithvcfercu3mrutbf/app.bsky.feed.post/3la2lrioeik2d
kpop photocard,2024-11-02T23:18:32.185Z,deathmaca.bsky.social,"não é a igreja católica que precisa de photocard,
são os fãs de kpop que colecionam santinhos",4,4,at://did:plc:jylpguvts7fathm5knuzzb5r/app.bsky.feed.post/3l7yt4luujv2f
kpop photocard,2024-11-01T21:18:27.184Z,mooni4.bsky.social,"e meu chefe que viu meu photocard do cheol de chaveiro na minha bolsa e soltou ""ela gosta de kpop"" e eu logo travei com medo de já sofrer bullying no primeiro dia",0,0,at://did:plc:5fpytijtc6psuvuo3xourfaz/app.bsky.feed.post/3l7w3wx6us52k
kpop photocard,2024-10-31T15:26:48.763Z,bexstupello.bsky.social,se eu vendesse photocard de kpop ia ficar rica KKKK,4,0,at://did:plc:33b72ranh6sqnxcp4ifpr2pf/app.bsky.feed.post/3l7sxtaynae2n
kpop photocard,2024-10-30T14:18:25.080Z,indigodisk.bsky.social,um perrengue que passei numa ceg de photocard se encaixando perfeitamente no use case do treinamento e dizem que kpop não dá futuro,0,0,at://did:plc:vldrfl4fnfejqv7x2yhodtz3/app.bsky.feed.post/3l7qdk266rs25
kpop photocard,2024-10-30T12:39:35.820Z,vampiricaos.bsky.social,EU COMO FÃ DE KPOP AFIRMO!! Ela seria muito fã do twice e a Mizi daria photocard para ela de presente no aniversário de namoro das duas,1,1,at://did:plc:h5a4zhei7jx7j54w4x2jxvlh/app.bsky.feed.post/3l7q5zd7eff25
kpop photocard,2024-10-30T02:55:08.350Z,luchan1001.bsky.social,Não me mandaram um sticker... Isso que eu considero irmã... Ou uma foto usando. Nossa mandei um álbum de kpop e nem o uma foto dos photocard...,0,0,at://did:plc:hcv45or4kxe55smg5degv6fk/app.bsky.feed.post/3l7p5eas5yo2x
kpop photocard,2024-10-30T02:02:30.197Z,hwasartz.bsky.social,"Em 8 anos de kpop nunca fui em show de kpop, numa ganhei ou comprei álbum, photocard, pelúcia, nada (principalmente em razão das pessoas não aceitarem >minha familia< e julgarem)",1,0,at://did:plc:srw2loi7pvdua4ppxyjvidg2/app.bsky.feed.post/3l7p2g56zxh2s
kpop photocard,2024-10-29T21:57:18.145Z,outcasthallow.bsky.social,"www.instagram.com/p/DBRjwspglu... this is the Halloween one, it’s more of like a sale/fun stuff in store. But there’s also cupsleeve events that include kpop photocard trading and fanmade merch stuff :). They have a cafe upstairs it’s a fairly big shop now since moving :D",1,0,at://did:plc:3obkvig4e22cmv24csjv7qlz/app.bsky.feed.post/3l7ompo5gjo2z
kpop photocard,2024-10-29T12:32:36.720Z,lavndrmails.bsky.social,# wts lfb willing to looking for wtb lfs lf oopsday collect book retro disc romanticism collbook cd photocard holder poca polaroid mini disc bns buy and sell twt twitter photo album kpop buy and sell #anitwt #kpoptwt bsky pink,0,0,at://did:plc:tkavreuxdmep5djbltkpfj3e/app.bsky.feed.post/3l7nn5vxuhk2s
kpop photocard,2024-10-28T15:37:54.054Z,straylize.starlost.cc,"A little more about me (music edition):

- My claim to fame is a brief appearance in Fall Out Boy's ""Dance, Dance"" MV
- I listen to a lot of pop-punk, emo, ska, 90s pop, and 2nd/4th gen kpop
- I collect Stray Kids and SKZoo merch and well as... my precious photocards",7,0,at://did:plc:7iacutsol3o2l4mo4d2odyzm/app.bsky.feed.post/3l7lh2dko6k2t
kpop photocard,2024-10-27T20:16:36.114Z,pahskz.bsky.social,"Meus amores amantes de Kpop! Ontem foi dia de balada Kpop, isso significa OPEN DE PHOTOCARD, então peguei de pessoas desconhecidas, se alguém souber identificar todos da primeira foto por favor me digam,grupo,os dois sozinhos 🙏🏻 Na segunda meus amores do SKZ e Ateez que consegui pegar antes de acabar",2,0,at://did:plc:lv3nltjjvrilaasxgwztciil/app.bsky.feed.post/3l7jg5r2d7s2y
kpop photocard,2024-10-27T19:15:27.840Z,armamenter.bsky.social,ta tendo evento de cupsleeve e photocard na kpop nara,1,0,at://did:plc:rtoavpfjn2tzfggsrifd7dbb/app.bsky.feed.post/3l7jcqgncjw2r
kpop photocard,2024-10-27T15:40:47.422Z,pigeon-grip.bsky.social,"It’s a whole thing in the kpop world! And meanwhile, kpop people keep their photocard collections in baseball card binders.
(And I call my photocards “boy trading cards”)",1,0,at://did:plc:vv6a2425po6ybnaozfuqk4k2/app.bsky.feed.post/3l7iwqkwn3u2k
kpop photocard,2024-10-27T02:28:11.698Z,ursuscorde.bsky.social,"i’m losing my fucking MIND. THE ATE ALBUM PULLS????? DOUBLE CHAN????? today was so. so good.
(4th pic are loose photocards i bought at the kpop market)",1,0,at://did:plc:azy6bptzsprifnrolpvjs5mq/app.bsky.feed.post/3l7hkhcbfux27
kpop photocard,2024-10-26T23:58:19.609Z,hawkshadow.bsky.social,"Went to the ATEEZ anniversary event at my kpop store and it was fun, I’m glad I did, I got a bunch of awesome photocard trades (parting with some tough cards in the process lol) but I’m exhausted and overstimulated and hungry bc I’ve barely eaten today.

But might post my new-to-me cards later",6,0,at://did:plc:i4wuzlofusmskbzbtdrzysb7/app.bsky.feed.post/3l7hc3cuxdt2h
kpop photocard,2024-10-26T14:55:50.000Z,dagangkorea.bsky.social,"Dasell! Yellow Board & Grey Board YB murah utk packing Photocard PC Trading Card TC Kpop — tanpa toploader

💰Rp240 / LEMBAR

Diskon sh0pee vide0☑️

Ready🍊freeong XTRA ☑️¹⁵",0,0,at://did:plc:dalnvwg5lej7rfo6reaaetmj/app.bsky.feed.post/3l7gdrcdfjf27
kpop photocard,2024-10-26T02:28:58.697Z,mazdmeduz.bsky.social,"""vcs tem q parar de tratar metal igual kpop"" NAO agora aguente meu photocard do dave mustaine",0,0,at://did:plc:iaud456bcqldxy4p3pb2a62h/app.bsky.feed.post/3l7ezzrm43d2f
kpop photocard,2024-10-25T09:00:51.307Z,kuroooooo-art.bsky.social,"📸Viewfinder Photocard Holder📸

Is the camera in focus? Yes, it is!

Able to fit up to 9 x 5.9cm cards
🔺Kpop photocards
🔺Chekis
🔺Transportation cards
🔺Bank Cards 

Listing will be up on Et*y Store, 8PM SST today!",0,0,at://did:plc:h5acagq4waoizgimhiyxkyjd/app.bsky.feed.post/3l7d7hlus7s22
kpop photocard,2024-10-25T08:00:40.955Z,kuroooooo-art.bsky.social,"📱Mobile Phone Photocard Holder📱

Tapping on your phone to see your bias is a hustle, hang this holder instead on your bag!

Able to fit up to 9 x 5.9cm cards
🔺Kpop photocards
🔺Chekis
🔺Transportation cards
🔺Bank Cards 

Listing will be up on Et*y Store, 8PM SST today!",0,0,at://did:plc:h5acagq4waoizgimhiyxkyjd/app.bsky.feed.post/3l7d43yrjm62u
kpop photocard,2024-10-25T07:09:04.563Z,kuroooooo-art.bsky.social,"💡Vanity Mirror Photocard Holder💡

Is your bias the STAR of YOUR Life? 

Able to fit up to 9 x 5.9cm cards
🔺Kpop photocards
🔺Chekis
🔺Transportation cards
🔺Bank Cards 

Listing will be up on Et*y Store, 8PM SST today!",0,0,at://did:plc:h5acagq4waoizgimhiyxkyjd/app.bsky.feed.post/3l7cz7pt7ju2z
kpop photocard,2024-10-24T20:59:24.380Z,rj-anderson.com,"I was feeling sad because I didn’t get my package of #kpop albums today, but it turned out it was just left at the neighbour’s by accident. Look at the delightful bonus snacks K-Towns sent me!",10,0,at://did:plc:7lyiki7rny47wupg2jq3qc3a/app.bsky.feed.post/3l7bx5jwsqb2a
kpop photocard,2024-10-24T17:58:46.191Z,caelkami.bsky.social,"Guess which Plli had a great evening today :3
(Even tho I asked my uncle for the debut album, not the two photocard sets of the debut and the newest album... I'M NOT COMPLAINING!!! FR!!!!)
This is so good omfg
AND THE MOABONG!
#kpop #plave #txt #tomorrowxtogether #moa #plli #army #fan #merch",7,1,at://did:plc:d7xetgux7sw7lpdj5t6cepqg/app.bsky.feed.post/3l7bn2jfckp2h
kpop photocard,2024-10-23T15:13:14.324Z,loserallegations.bsky.social,"you have to touch the lesbian icons of every universe and hope she knows atleast one 😭 (e.g. games, kpop, dramas, manga, pop music)

my poisons are my chaewon photocard and elysia wallpaper. all the sapphics come out of hiding just to point them out",2,0,at://did:plc:wkqsdgibmf3kaoyzpjknhzsr/app.bsky.feed.post/3l76tdmmpz52c
kpop photocard,2024-10-23T02:52:58.650Z,txtunofficial.bsky.social,"▶️WeverseUS (Exclusive Photocard)
TOMORROWXTOGETHER.lnk.to/SANCTUARY/Weve…

▶️Hello82 (Exclusive Photocard)
TOMORROWXTOGETHER.lnk.to/SANCTUARY/hell 

▶️KPOP NARA (Exclusive Photocard)
TOMORROWXTOGETHER.lnk.to/SANCTUARY/k-po ",0,0,at://did:plc:o3m4mgtlgzhogg7whk3ii3cp/app.bsky.feed.post/3l75jxwgrak2h
kpop photocard,2024-10-23T01:31:36.260Z,mayflyswill.bsky.social,"uhh shopi lol i just look at the reviews and picked one i use kpop photocard sizes bc they can only print with that size i think if you want custom you have to go to a regular printing place and cut them by yourself...oh i googled ""ffxiv job icon png"" and someone made them on kofi",0,0,at://did:plc:hvprudfgepb2sdsevjso6wyz/app.bsky.feed.post/3l75fgiaepr2r
kpop photocard,2024-10-22T04:53:03.512Z,blackwizardclub.bsky.social,"Since Bluesky seems chiller than muskland, I'm gonna share my Seventeen album and ep rankings. Just my opinion, I just wanna share. I want to do a full YT video on my carat journey and feelings one day, this is a preview of sorts. Second chance club = I need to re-listen in full. #seventeen",1,0,at://did:plc:2jzflq37icrjb3iik3euulps/app.bsky.feed.post/3l73a7pfnz72u
kpop photocard,2024-10-21T23:35:51.460Z,slvrrrmoon.bsky.social,"#yeonjun ‘s photocard ✨ one of my favs

#tomorrowxtogether #txt #kpop #kpopsky #music #musicsky",0,0,at://did:plc:hu5f3vt4lpd4esl2gzkz4irc/app.bsky.feed.post/3l72oik6llc2p
kpop photocard,2024-10-21T22:46:54.983Z,shibbybibby.bsky.social,"Question: Would u have a pim photocard with a glep pic in it🧐 I’m tryna see something 
#smilingfriends
#pim
#glep
#fanart
#kpop",1,0,at://did:plc:sod5o7dmrgxdbtecj2pwyajk/app.bsky.feed.post/3l72lqzbf352s
kpop photocard,2024-10-21T21:23:25.816Z,studioren.bsky.social,"seventeen going carat photocard holders now available 🛒 
studioren.myshopify.com 

#seventeen #kpop #graphicdesign",1,0,at://did:plc:x5kmwisyrh6o44j5f6nlp3uz/app.bsky.feed.post/3l72h3q6imj23
kpop photocard,2024-10-21T08:57:32.263Z,kpoppie.bsky.social,"espa ‘Whiplash’ Countdown Live UNBOXING EVENT

오직 24시간 동안만 진행되는 aespa ‘Whiplash’ Countdown Live UNBOXING EVENT! 아래 SMTOWN &STORE 온라인 링크를 통해 앨범 구매 시 단독 미공개 컷 포토카드 특전을 만나실 수 있습니다! 

#aespa #Whiplash #에스파 #æspa #aespaWhiplash @aespa_official",0,0,at://did:plc:herside4plv7allen2vrwhh4/app.bsky.feed.post/3l6z5fyx7ii2z
kpop photocard,2024-10-20T17:47:55.419Z,seoribite.bsky.social,Should finish my kpop style photocard sheet today tho hehe,3,0,at://did:plc:v62agqah2ouetcx4ptfsc7oh/app.bsky.feed.post/3l6xklhjkj22a
kpop photocard,2024-10-19T05:16:15.768Z,am-estudio.bsky.social,"Uno de mis tantos hobbies es colecionar merch de #Kpop que me guste y photocard de mi ulti. 

Mini #vlog de merch que me llegó en Marzo🫰✨

youtu.be/v3-Ez1ppk4o?...",0,0,at://did:plc:n4cqbq2ejakbe5jg364ah3py/app.bsky.feed.post/3l6tq4hlskj27
kpop photocard,2024-12-02T12:26:17.750Z,wigeony.bsky.social,normalize taking selfies like a kpop photocard,0,0,at://did:plc:qsk4t3z4pqmq4x7za32euuah/app.bsky.feed.post/3lcd4nwa66225
kpop photocard,2024-10-18T14:16:59.231Z,seapandamako.bsky.social,"Been a while since i posted something on here! My photocard holders are up in my Kofi shop! 
Link in my bio 

#kpop #photocardholder #straykids #ateez #bts",2,0,at://did:plc:jzpbmf64e2tz2iwio7gm23dv/app.bsky.feed.post/3l6s5uh4xjv2p
kpop photocard,2024-10-18T10:44:17.322Z,hotpinkeuhotpack.bsky.social,"WTS LFB 
EXO Sehun Chanyeol poca
Ww shipping 
Dm for prices 

wts lfb kpop exo poca photocard exopoca xiumin chen suho lay baekhyun chanyeol kai sehun d.o orgel lamp",0,0,at://did:plc:bqdp7hfgcaklrdlt5dlhkrpm/app.bsky.feed.post/3l6rry4p5ih2h
kpop photocard,2024-10-18T10:43:20.722Z,hotpinkeuhotpack.bsky.social,"WTS LFB 
EXO D.O poca
Dm for prices 
Ww shipping 

wts lfb kpop exo poca photocard exopoca xiumin chen suho lay baekhyun chanyeol kai sehun d.o exordium dot",0,0,at://did:plc:bqdp7hfgcaklrdlt5dlhkrpm/app.bsky.feed.post/3l6rrwgps432i
kpop photocard,2024-10-18T10:42:24.480Z,hotpinkeuhotpack.bsky.social,"WTS LFB
EXO Baekhyun poca
Ww shipping, dm for prices

wts lfb kpop exo poca photocard exopoca xiumin chen suho lay baekhyun chanyeol kai sehun d.o",0,0,at://did:plc:bqdp7hfgcaklrdlt5dlhkrpm/app.bsky.feed.post/3l6rrur3cgu2b
kpop photocard,2024-10-18T10:41:19.654Z,hotpinkeuhotpack.bsky.social,"WTS LFB 
EXO photocards
dm for price 
WW shipping 

wts lfb kpop exo poca photocard exopoca xiumin chen suho lay baekhyun chanyeol kai sehun d.o",0,0,at://did:plc:bqdp7hfgcaklrdlt5dlhkrpm/app.bsky.feed.post/3l6rrstbale2j
